user_id,name,phone,relation,risk_tag
U0131,Phạm Quân,08650896598,family,short_loan_ad
U0131,Ngô Thảo,09277721598,coworker,loan_agent
U0131,Ngô Phương,08327796604,coworker,loan_agent
U0131,Trần Linh,08531604273,family,short_loan_ad
U0131,Phan Ngân,09340731333,friend,none
U0131,Phan Chi,09392315241,friend,short_loan_ad
U0131,Đặng Giang,09728103782,service,loan_agent
U0131,Phạm Phương,08719973187,family,none
U0131,Bùi Hải,08787083105,coworker,none
U0131,Đinh An,09676330159,family,loan_agent
U0131,Trương Quân,08531633385,friend,none
U0131,Trần Minh,09873086256,service,none
U0131,Trần Thảo,08449493063,family,debt_collector
U0131,Đỗ Thảo,09624122397,coworker,none
U0131,Hồ Chi,08555027873,coworker,none
U0131,Lê Phương,09293014940,family,none
U0131,Nguyễn Hùng,09892023750,friend,none
U0131,Nguyễn Hà,08920914124,friend,none
U0131,Phan Đạt,08999523486,coworker,none
U0131,Vũ Ngân,09798097327,coworker,none
U0131,Vũ An,08865484212,service,none
U0131,Ngô Trung,08585095688,coworker,none
U0131,Lê Linh,09532503231,friend,none
U0131,Nguyễn Minh,09060291681,friend,none
U0131,Dương Nam,09664584067,coworker,none
U0131,Trương Khánh,09629242029,family,none
U0131,Ngô Đạt,09650157520,coworker,none
U0131,Nguyễn Ngọc,09718092570,friend,none
U0131,Bùi Vy,09757396685,coworker,none
U0131,Trần Dung,08636463420,friend,none
U0131,Trần Giang,08614717416,friend,none
U0131,Trần Ngân,09459877685,friend,none
U0131,Trương Bình,09256875428,coworker,none
U0131,Ngô Nam,09729696335,coworker,none
U0131,Vũ An,08436932566,family,none
U0131,Phạm Trung,09358940897,family,none
U0131,Võ Thảo,09497643039,coworker,none
U0131,Võ Vy,08918958973,friend,none
U0131,Lê Minh,09264242673,friend,none
U0131,Vũ Phương,08854884826,coworker,none
U0131,Vũ Dung,09464047306,friend,none
U0131,Đặng Nam,08542610924,unknown,none
U0131,Ngô An,09269970652,friend,none
U0131,Trần Hùng,09275604156,friend,none
U0131,Hoàng Quang,09343515754,coworker,none
U0131,Bùi An,09586920110,service,none
U0131,Bùi Trang,09433403381,coworker,none
U0131,Đinh Vy,08740285371,friend,none
U0131,Đỗ Vy,08615231955,coworker,none
U0131,Dương Minh,09292298194,friend,none
U0131,Ngô Sơn,09782230758,unknown,none
U0131,Bùi Trung,08787606762,friend,none
U0131,Hồ Vy,09266435562,coworker,none
U0131,Vũ Trung,08368737182,service,none
U0131,Phan Phương,09489729825,coworker,none
U0131,Trần Chi,09459490133,family,none
U0131,Võ Quang,08784526979,friend,none
U0131,Ngô Quân,08612076322,friend,none
U0131,Đặng Vy,09558152422,coworker,none
U0131,Nguyễn Vy,08430048913,friend,none
U0131,Phan Sơn,08769898607,friend,none
U0131,Ngô Đạt,08381702497,friend,none
U0131,Huỳnh An,08689140531,coworker,none
U0131,Võ Dung,08486682404,family,none
U0131,Phạm Khánh,09777192026,coworker,none
U0131,Vũ Hùng,09393916932,coworker,none
U0131,Đặng Sơn,09062655580,friend,none
U0131,Đặng Nam,08695617482,friend,none
U0131,Phạm Quân,08344045331,family,none
U0131,Hồ Nam,09044965744,family,none
U0131,Đinh Trung,08860002751,service,none
U0131,Đặng Khánh,09476178980,friend,none
U0131,Trương Thảo,09049407950,friend,none
U0131,Trần Hùng,09234906743,coworker,none
U0131,Nguyễn Linh,09365827077,friend,none
U0131,Đặng Quân,08767914710,service,none
U0131,Dương An,08799439790,family,none
U0131,Lê Đạt,09549354657,friend,none
U0131,Huỳnh Đạt,09483341108,family,none
U0131,Bùi Hà,09465578473,friend,none
U0131,Đỗ An,08623346461,coworker,none
U0131,Đỗ Bình,08386147082,family,none
U0131,Phan Sơn,09649508264,coworker,none
U0131,Đặng Hùng,09295865365,coworker,none
U0131,Trương Sơn,08985999583,friend,none
U0131,Đinh Chi,08518397290,friend,none
U0131,Hoàng Nam,08380069999,friend,none
U0131,Trương Thảo,08459674363,friend,none
U0131,Trương Vy,08314267885,friend,none
U0131,Bùi Chi,08973067787,coworker,none
U0131,Đinh Hùng,09743482974,friend,none
U0131,Trần Trung,08546470754,family,none
U0131,Đinh Thảo,08959366507,friend,none
U0131,Bùi Giang,08959916462,friend,none
U0131,Trần Quân,08962824415,service,none
U0131,Bùi Bình,08499357685,friend,none
U0131,Phạm Dung,09435784848,friend,none
U0131,Huỳnh Dung,08428405298,friend,none
U0131,Hồ Minh,09198656210,family,none
U0131,Nguyễn Linh,08780824416,friend,none
U0131,Bùi Khánh,08762956034,coworker,none
U0131,Nguyễn Khánh,09057693421,coworker,none
U0131,Bùi Hà,08892256481,service,none
U0131,Dương An,08871940185,unknown,none
U0131,Huỳnh Bình,09188495506,friend,none
U0131,Trần Lan,09464513545,friend,none
U0131,Huỳnh Giang,08440057166,coworker,none
U0131,Vũ Lan,08727154887,service,none
U0131,Đặng Giang,09013703219,friend,none
U0131,Vũ Thành,09339155913,service,none
U0131,Trần Nam,08794743841,coworker,none
U0131,Trương Giang,09120509011,friend,none
U0131,Dương Lan,08960240316,family,none
U0131,Dương Hùng,09453106905,friend,none
U0131,Dương Sơn,08913741218,coworker,none
U0131,Phan Vy,09680102481,friend,none
U0131,Dương Hùng,09368667613,friend,none
U0131,Đỗ Nam,09671247738,family,none
U0131,Phạm Trung,08586935030,family,none
U0131,Hồ Ngân,09016029120,friend,none
U0131,Võ Chi,08580505468,friend,none
U0131,Đỗ Quân,09494060854,coworker,none
U0131,Vũ Hải,08313640032,friend,none
U0131,Vũ Hà,08614193963,service,none
U0131,Huỳnh Lan,08899943289,friend,none
U0131,Võ Linh,09380273086,service,none
U0131,Vũ Chi,09713048563,friend,none
U0131,Vũ Linh,08540500189,coworker,none
U0131,Bùi Ngọc,08783412468,coworker,none
U0131,Hoàng Phương,08910370102,coworker,none
U0131,Phạm Thảo,09877277037,coworker,none
U0131,Lê Hà,09535403786,coworker,none
U0131,Võ Lan,08526995166,service,none
U0131,Phạm Minh,09397847572,friend,none
U0131,Nguyễn Hùng,09279982869,family,none
U0131,Nguyễn Ngọc,08780443299,friend,none
U0131,Đinh Bình,08749361586,friend,none
U0131,Đinh Ngọc,08449597238,friend,none
U0131,Vũ Bình,08317001674,coworker,none
U0131,Đinh Trung,09151451852,friend,none
U0131,Lê Đạt,09690761545,friend,none
U0131,Võ Minh,08311043486,friend,none
U0131,Võ Trung,09849589337,friend,none
U0131,Nguyễn Thảo,08448681610,coworker,none
U0131,Phạm Hùng,09854760154,friend,none
U0131,Trần An,09479833067,coworker,none
U0131,Vũ Trung,09388207211,family,none
U0131,Đặng Đạt,08740675989,service,none
U0131,Dương Ngân,08715368308,friend,none
U0131,Hoàng Thành,08460563845,friend,none
U0131,Ngô Ngân,08945072132,friend,none
U0131,Đinh Quân,08393563248,friend,none
U0131,Trương Trung,09136587272,coworker,none
U0131,Lê Thành,09824765191,coworker,none
U0131,Hoàng Nam,09094298638,family,none
U0131,Huỳnh Lan,09763173884,friend,none
U0131,Đinh Phương,09058191957,coworker,none
U0131,Phạm Chi,09650462151,friend,none
U0131,Huỳnh Dung,09597670303,family,none
U0131,Dương Trang,09641465488,coworker,none
U0131,Đỗ Sơn,08613577382,friend,none
U0131,Lê Ngọc,09044204069,family,none
U0131,Hoàng Ngọc,08738034778,friend,none
U0131,Ngô Trang,09583926756,unknown,none
U0131,Huỳnh Vy,09583844832,coworker,none
U0131,Trương Nam,09372877113,friend,none
U0131,Võ Hải,09740948580,friend,none
U0131,Lê Sơn,09739521834,friend,none
U0131,Ngô Trang,08893006271,coworker,none
U0131,Hồ Quân,08330302181,coworker,none
U0131,Trần Trung,08793208168,family,none
U0131,Huỳnh Khánh,08990298639,coworker,none
U0131,Đỗ Nam,09822264886,coworker,none
U0131,Hồ Thảo,09867384128,friend,none
U0131,Võ Khánh,08820536736,friend,none
U0131,Huỳnh Lan,09053549273,coworker,none
U0131,Hồ Giang,09894944115,coworker,none
U0131,Đặng Ngân,09712449948,coworker,none
U0131,Bùi Phương,09139076180,friend,none
U0131,Bùi Minh,09252600669,family,none
U0131,Võ An,08687989304,coworker,none
U0131,Huỳnh Linh,09833594379,friend,none
U0131,Dương Hà,09882437254,coworker,none
U0131,Đặng Giang,08871313558,friend,none
U0131,Trương Hùng,09475478863,friend,none
U0131,Phan Lan,09785922869,friend,none
U0131,Dương Minh,09772774412,service,none
U0131,Đỗ Quang,09529283185,family,none
U0131,Ngô Dung,09191191879,coworker,none
U0131,Bùi Dung,09789213487,friend,none
U0131,Lê Lan,08450239421,coworker,none
U0131,Ngô Quân,08553392799,family,none
U0131,Hồ Phương,08555998959,friend,none
U0131,Phạm Thành,09835627471,friend,none
U0131,Đinh Chi,09681763537,family,none
U0131,Trương Đạt,08961635877,friend,none
U0131,Huỳnh Dung,08985766567,friend,none
U0131,Ngô Lan,09896029562,service,none
U0131,Đặng An,08665678545,friend,none
U0131,Huỳnh Lan,08361774024,service,none
U0131,Đặng Hà,09334532586,service,none
U0131,Đặng Bình,08854273529,friend,none
U0131,Phạm Vy,08969262482,coworker,none
U0131,Nguyễn Thảo,08568690550,service,none
U0131,Hồ Sơn,09373770928,friend,none
U0131,Đặng Trang,09319934176,friend,none
U0131,Trương Nam,08433511278,service,none
U0131,Đinh Trang,08893851822,friend,none
U0131,Trần Trung,09171548066,friend,none
U0131,Trần Minh,08556340640,friend,none
U0131,Hoàng Hà,09627106181,friend,none
U0132,Hoàng Giang,08543215123,family,none
U0132,Dương Phương,09447112803,family,none
U0132,Bùi Vy,09031022878,family,loan_agent
U0132,Trần Trung,08327814290,family,loan_agent
U0132,Hoàng Khánh,09211316686,coworker,short_loan_ad
U0132,Vũ Khánh,09625983930,friend,loan_agent
U0132,Đinh Hải,09266632617,service,loan_agent
U0132,Bùi Vy,09398758757,coworker,loan_agent
U0132,Nguyễn Minh,09632025916,coworker,debt_collector
U0132,Đinh Vy,08520678901,service,loan_agent
U0132,Trương Nam,08874927989,service,debt_collector
U0132,Vũ Khánh,09114976747,friend,debt_collector
U0132,Nguyễn Vy,08315313495,friend,loan_agent
U0132,Huỳnh Hà,08826308504,family,short_loan_ad
U0132,Phan Quang,08619138023,friend,short_loan_ad
U0132,Vũ Thành,09528010198,family,loan_agent
U0132,Phạm Ngọc,09791765458,family,short_loan_ad
U0132,Phan Hà,08934687775,coworker,none
U0132,Hồ Quân,08844208878,coworker,none
U0132,Vũ Ngọc,08779241922,friend,none
U0132,Dương Minh,08671758791,coworker,none
U0132,Nguyễn Trang,09238511580,friend,debt_collector
U0132,Ngô Sơn,08827966104,friend,debt_collector
U0132,Vũ Phương,09216585628,friend,debt_collector
U0132,Phan Trang,08482747340,unknown,short_loan_ad
U0132,Huỳnh Trung,08984668953,coworker,loan_agent
U0132,Nguyễn Quân,08335546216,friend,short_loan_ad
U0132,Phạm Quang,09483775517,friend,none
U0132,Đặng Hải,09755992485,friend,none
U0132,Vũ Dung,09097830852,coworker,none
U0132,Ngô Quang,08769927755,coworker,none
U0132,Hoàng Giang,09252925818,friend,none
U0132,Trương Giang,08921780364,friend,none
U0132,Trương Trang,09656518607,service,none
U0132,Bùi Thành,08917560799,coworker,none
U0132,Trần Nam,08419761897,friend,none
U0132,Bùi Quang,08878839273,service,none
U0132,Dương Vy,08445558283,friend,none
U0132,Vũ Vy,08881405545,friend,none
U0132,Hồ Trang,08375127242,service,none
U0132,Phan Ngọc,08561233296,friend,none
U0132,Vũ Dung,09453270965,friend,none
U0132,Trần An,08686671098,friend,none
U0132,Đinh Trung,09728442534,friend,none
U0132,Phan Dung,09245110860,friend,none
U0132,Nguyễn Hà,09485239488,friend,none
U0132,Đỗ Trung,08483031328,coworker,none
U0132,Vũ Sơn,08359708954,friend,none
U0132,Trương Quân,09212667053,friend,none
U0132,Lê Trang,09827535871,friend,none
U0132,Trần Khánh,09819847719,friend,none
U0132,Trần Giang,09735920087,coworker,none
U0132,Hoàng An,08520767907,service,none
U0132,Đỗ Ngân,08669653000,friend,none
U0132,Bùi Ngọc,08712174939,friend,none
U0132,Ngô Minh,09559494012,coworker,none
U0132,Đinh Hải,08483118697,friend,none
U0132,Đỗ Nam,08962430450,coworker,none
U0132,Hoàng Hùng,09610902792,friend,none
U0132,Trần Hà,09727985507,friend,none
U0132,Hoàng Chi,08596511502,friend,none
U0132,Trần Quân,09588276135,service,none
U0132,Trương Hải,09887742915,family,none
U0132,Lê Thảo,08785500409,friend,none
U0132,Vũ Ngân,08632168843,coworker,none
U0132,Huỳnh Quân,09116134510,coworker,none
U0132,Lê Minh,08337884018,coworker,none
U0132,Ngô Hải,09337808570,friend,none
U0132,Trần Hải,08528758807,friend,none
U0132,Dương Ngân,08910760717,coworker,none
U0132,Lê Thảo,08350087498,coworker,none
U0132,Trương Sơn,08357915992,friend,none
U0132,Đinh Chi,08826523463,friend,none
U0132,Đặng Hùng,08898390724,friend,none
U0132,Vũ Hải,09658458549,service,none
U0132,Hoàng Giang,08820513994,friend,none
U0132,Ngô Linh,09862889210,coworker,none
U0132,Ngô Hùng,09420670093,friend,none
U0132,Phạm Bình,09593149749,service,none
U0132,Ngô Bình,09583596880,coworker,none
U0132,Hồ Minh,08412571597,coworker,none
U0132,Lê Thành,08319846603,coworker,none
U0132,Bùi An,08651808853,coworker,none
U0132,Trương Trang,09068152034,coworker,none
U0132,Trương Ngân,09787063115,coworker,none
U0132,Đinh Quang,09889490261,friend,none
U0132,Huỳnh Dung,09027212467,family,none
U0132,Đinh Hà,08894301613,coworker,none
U0132,Phan Lan,09365260300,friend,none
U0132,Vũ Ngọc,09174032578,service,none
U0132,Nguyễn Hà,08948837661,coworker,none
U0132,Võ Đạt,08417753691,friend,none
U0132,Lê Linh,08748299747,friend,none
U0132,Hồ Hải,08359858976,friend,none
U0132,Dương Vy,08947617844,coworker,none
U0132,Trần Thảo,08744214183,family,none
U0132,Đỗ Sơn,09261240656,friend,none
U0132,Phạm Khánh,09568544233,friend,none
U0132,Hoàng Thảo,08334478555,coworker,none
U0132,Đinh An,08755707749,family,none
U0132,Võ Linh,09681191864,coworker,none
U0132,Trần Vy,08390047271,friend,none
U0132,Dương Chi,08858715951,coworker,none
U0132,Trương Giang,09443946391,unknown,none
U0132,Đỗ Chi,09870012197,friend,none
U0132,Nguyễn Bình,08422414051,unknown,none
U0132,Đinh Phương,08813868071,friend,none
U0132,Nguyễn Trang,09690051751,coworker,none
U0132,Huỳnh Trang,08972530381,friend,none
U0132,Dương Thành,08898603042,service,none
U0132,Trần Bình,09035622918,friend,none
U0132,Đặng Vy,09539920182,family,none
U0132,Trương Đạt,09869136432,coworker,none
U0132,Dương Vy,09863761717,friend,none
U0132,Bùi Quân,08940689052,unknown,none
U0132,Lê Quân,09028318207,family,none
U0132,Đỗ An,09058988937,friend,none
U0132,Trần Dung,08523560270,friend,none
U0132,Nguyễn Minh,08837004545,service,none
U0132,Dương Đạt,08953147707,friend,none
U0132,Đỗ Phương,09190530298,family,none
U0132,Đỗ Quang,08510640310,coworker,none
U0132,Dương Quân,09787195699,coworker,none
U0132,Nguyễn Hải,08492261740,coworker,none
U0132,Đinh Dung,08940092810,service,none
U0132,Phan Trang,09056279921,friend,none
U0132,Đỗ Trung,08496575207,family,none
U0132,Dương Phương,09270497803,coworker,none
U0132,Trần Giang,08573417550,coworker,none
U0132,Võ Bình,08999173517,friend,none
U0132,Trần Khánh,08751874675,service,none
U0132,Đỗ Bình,09238269441,friend,none
U0132,Hồ Hà,09783473400,family,none
U0132,Bùi Trang,09231340538,coworker,none
U0132,Huỳnh Phương,09247934473,friend,none
U0132,Hồ Khánh,08452472830,coworker,none
U0132,Đinh Trung,09420366212,friend,none
U0132,Đỗ Khánh,09260358284,unknown,none
U0132,Hồ Đạt,09158914090,friend,none
U0132,Lê Vy,09119750771,friend,none
U0132,Ngô Sơn,09275020267,friend,none
U0132,Đỗ Khánh,09297520135,coworker,none
U0132,Hồ Vy,09295623465,unknown,none
U0132,Đinh Trang,09066101265,coworker,none
U0132,Đỗ Hùng,09263947256,coworker,none
U0132,Huỳnh Đạt,09532200470,friend,none
U0132,Đặng Trung,09854342497,friend,none
U0132,Trương Sơn,09618195207,family,none
U0132,Đặng Trung,09329410474,friend,none
U0132,Đinh Thành,09844489044,unknown,none
U0132,Đỗ Thảo,08938559641,family,none
U0132,Ngô Thành,09076513052,friend,none
U0132,Dương Chi,09295901421,family,none
U0132,Hoàng Đạt,09188793563,family,none
U0132,Hồ Quân,08322922730,coworker,none
U0132,Dương Trang,08353903014,friend,none
U0132,Đặng Đạt,09056361165,friend,none
U0132,Bùi Khánh,08978399352,service,none
U0132,Phạm Ngân,08426855109,friend,none
U0132,Võ Hùng,08655042079,friend,none
U0132,Ngô Lan,08933071571,friend,none
U0132,Phạm Dung,09728849426,family,none
U0132,Đặng Thành,09643691800,friend,none
U0132,Hồ Hà,09687947980,coworker,none
U0132,Hoàng Ngân,08972407368,coworker,none
U0132,Nguyễn Hải,09084151190,friend,none
U0132,Huỳnh Chi,08740281886,coworker,none
U0132,Đỗ Giang,09088876602,friend,none
U0132,Phan Quân,08965473068,friend,none
U0132,Bùi Hải,08410967301,coworker,none
U0132,Vũ Dung,09347774522,coworker,none
U0132,Đỗ Vy,09350235507,family,none
U0132,Phạm Linh,09840812005,coworker,none
U0132,Phạm Quân,09053177614,friend,none
U0132,Nguyễn Thảo,09489868904,family,none
U0132,Vũ Phương,09828576669,coworker,none
U0132,Trần Vy,09242328020,coworker,none
U0132,Hồ Ngọc,09189024892,friend,none
U0132,Huỳnh Thảo,09112907473,coworker,none
U0132,Trần Chi,09137305307,service,none
U0132,Vũ Ngọc,09522642687,friend,none
U0132,Hoàng Thảo,09647561624,family,none
U0132,Hoàng Quang,08724272600,family,none
U0132,Đỗ Sơn,09452500921,friend,none
U0132,Ngô Chi,09328260978,family,none
U0132,Ngô Thảo,09296259084,coworker,none
U0132,Dương Ngân,09779161045,coworker,none
U0132,Vũ Trang,09396818064,coworker,none
U0132,Hồ Trang,08847634945,coworker,none
U0132,Phạm Lan,09284910408,family,none
U0132,Trương Giang,09414906919,friend,none
U0132,Hoàng Khánh,09744202233,friend,none
U0132,Đỗ Vy,08515632380,friend,none
U0132,Đặng Chi,08853939093,friend,none
U0132,Võ Trung,08632761900,coworker,none
U0132,Huỳnh Ngọc,08611064525,coworker,none
U0132,Vũ Ngân,08850562906,friend,none
U0132,Đinh Hà,08620263822,coworker,none
U0132,Lê Hùng,08628902311,friend,none
U0132,Phan Bình,08723131526,friend,none
U0132,Dương Trang,08770995781,coworker,none
U0132,Dương Minh,09740762835,family,none
U0132,Ngô Dung,08333879788,friend,none
U0132,Ngô Dung,09864384242,family,none
U0132,Lê Trung,08811262563,service,none
U0132,Dương Phương,09331722281,friend,none
U0132,Trần Đạt,09329307423,friend,none
U0132,Đinh Trung,08945091266,coworker,none
U0132,Dương Trung,08982441407,friend,none
U0132,Ngô Dung,08765693767,friend,none
U0132,Hồ Hải,09254402824,friend,none
U0132,Huỳnh Thành,08660360499,unknown,none
U0132,Võ Khánh,08342576931,friend,none
U0132,Nguyễn Dung,09284808877,coworker,none
U0132,Phan Hà,09642510930,friend,none
U0132,Vũ Ngân,08955832281,friend,none
U0132,Trương Dung,09694909204,service,none
U0132,Trần Hùng,09416281507,friend,none
U0132,Huỳnh Bình,09043722022,friend,none
U0132,Dương Minh,09798411354,coworker,none
U0132,Bùi Bình,09488997481,unknown,none
U0132,Ngô Minh,08535898195,coworker,none
U0132,Trần Nam,08519604932,coworker,none
U0132,Lê Thảo,09112426819,family,none
U0132,Lê Ngọc,09258631992,coworker,none
U0132,Trần Phương,08649910587,friend,none
U0132,Đặng Thành,09856690676,family,none
U0132,Hoàng Quân,08821404221,coworker,none
U0132,Lê Khánh,09117145751,friend,none
U0132,Đặng Ngọc,09429372610,friend,none
U0132,Hồ Sơn,08671724978,coworker,none
U0132,Đỗ Hà,08882419337,service,none
U0132,Hồ Thành,08799745520,friend,none
U0132,Ngô Linh,08359817726,friend,none
U0132,Trần Thảo,08897981340,service,none
U0132,Trương Ngân,09529219609,coworker,none
U0132,Ngô Bình,08766968149,friend,none
U0132,Đinh Quang,09626988409,family,none
U0132,Dương Quân,09281252182,friend,none
U0132,Ngô Thành,09118006349,friend,none
U0132,Nguyễn Quân,09284905382,service,none
U0132,Hoàng Hùng,09153694567,friend,none
U0132,Phan Dung,09233441196,friend,none
U0132,Bùi Ngọc,08691728664,friend,none
U0132,Bùi Minh,09721956433,family,none
U0132,Phan Giang,08498410125,coworker,none
U0132,Đỗ Vy,08499241148,unknown,none
U0132,Nguyễn Trung,08538777266,family,none
U0132,Nguyễn An,08851330329,coworker,none
U0132,Võ Giang,09269374993,service,none
U0132,Bùi Hải,09791917243,coworker,none
U0132,Hồ Trang,08760866042,friend,none
U0132,Ngô Linh,09686902012,friend,none
U0132,Vũ Quang,09668350759,service,none
U0132,Trương Nam,09276190713,friend,none
U0132,Trần Lan,09151520768,coworker,none
U0132,Phạm Linh,09674163571,friend,none
U0132,Lê Ngân,09738969520,friend,none
U0132,Dương Minh,09041409296,friend,none
U0132,Trương Trung,08535877472,friend,none
U0132,Võ Sơn,09380524296,friend,none
U0132,Phạm Lan,09117367521,friend,none
U0132,Huỳnh Trung,09788112711,family,none
U0132,Đinh Sơn,08918059752,friend,none
U0132,Phạm Thành,08314627480,family,none
U0132,Trương An,09140633825,friend,none
U0133,Dương Lan,09060051094,friend,debt_collector
U0133,Bùi Thảo,09738603833,coworker,debt_collector
U0133,Đỗ Hà,09611228209,friend,short_loan_ad
U0133,Ngô Đạt,08926446422,coworker,debt_collector
U0133,Hoàng An,09410909566,family,debt_collector
U0133,Ngô Hà,09314489762,friend,short_loan_ad
U0133,Võ Chi,09747771888,coworker,short_loan_ad
U0133,Vũ Sơn,08960618836,coworker,none
U0133,Trần Trang,08541647304,coworker,short_loan_ad
U0133,Đinh Vy,08645069195,friend,debt_collector
U0133,Trương Khánh,09870839167,coworker,short_loan_ad
U0133,Lê Sơn,09793590705,coworker,short_loan_ad
U0133,Bùi Quang,08619948704,coworker,short_loan_ad
U0133,Huỳnh Dung,08397793258,friend,none
U0133,Võ Bình,09329339463,friend,none
U0133,Hồ Minh,08840174223,friend,none
U0133,Đặng Dung,09512203949,family,debt_collector
U0133,Đinh Hà,08780349357,friend,none
U0133,Nguyễn Đạt,08359177296,friend,short_loan_ad
U0133,Đinh Chi,09324227337,unknown,loan_agent
U0133,Hồ Thảo,09872323464,service,short_loan_ad
U0133,Phạm Ngân,08577768082,friend,loan_agent
U0133,Bùi Hà,08735104554,family,loan_agent
U0133,Huỳnh Quân,08331544169,friend,short_loan_ad
U0133,Lê Trung,08340425832,coworker,debt_collector
U0133,Lê Nam,09623200241,family,none
U0133,Võ Vy,08520827101,friend,none
U0133,Ngô Sơn,09661956832,coworker,none
U0133,Võ Quang,08597912152,unknown,none
U0133,Phan Dung,08657502576,friend,none
U0133,Lê Nam,08919731167,coworker,none
U0133,Vũ Minh,09118734629,friend,none
U0133,Phạm Giang,09756352620,friend,none
U0133,Trương Hải,08839195176,coworker,none
U0133,Nguyễn Hải,09591627372,coworker,none
U0133,Võ Lan,08953602675,friend,none
U0133,Trương Hà,09581794253,friend,none
U0133,Phan Vy,09894459298,friend,none
U0133,Trần Vy,08494724374,friend,none
U0133,Bùi Chi,08715189900,coworker,none
U0133,Hoàng Chi,08449534879,coworker,none
U0133,Bùi Hùng,09481114732,friend,none
U0133,Ngô Khánh,08527136685,coworker,none
U0133,Phan Trang,08896720850,friend,none
U0133,Đặng Giang,08976039691,service,none
U0133,Ngô Ngân,09442598630,coworker,none
U0133,Vũ Ngọc,09893182641,service,none
U0133,Trần Vy,08521038708,friend,none
U0133,Lê An,09311986354,unknown,none
U0133,Phan Lan,08373430469,unknown,none
U0133,Đinh Thảo,08368771972,service,none
U0133,Phạm Hùng,09485507323,service,none
U0133,Đỗ Phương,08548828078,coworker,none
U0133,Vũ Nam,09665830621,coworker,none
U0133,Hồ Trang,09324297408,family,none
U0133,Ngô Hà,09558315810,family,none
U0133,Vũ Quân,08335597607,friend,none
U0133,Bùi Dung,09149478376,friend,none
U0133,Lê Khánh,09690559129,coworker,none
U0133,Đặng Minh,08787485268,coworker,none
U0133,Trương Phương,08344322361,friend,none
U0133,Hoàng Đạt,08664078533,friend,none
U0133,Lê Ngọc,08927737823,coworker,none
U0133,Phan Hùng,08988973080,family,none
U0133,Hồ An,09523858515,coworker,none
U0133,Bùi Hà,09449841087,coworker,none
U0133,Phạm Hùng,08878396796,service,none
U0133,Võ Nam,09070608113,friend,none
U0133,Hoàng Dung,09681023441,unknown,none
U0133,Phan Quang,09127722360,family,none
U0133,Huỳnh Minh,09240371324,family,none
U0133,Ngô Hùng,09853365741,coworker,none
U0133,Võ Vy,09757099907,coworker,none
U0133,Trần Giang,09493782044,family,none
U0133,Trương Sơn,08791457265,service,none
U0133,Nguyễn Bình,09493218273,family,none
U0133,Vũ Lan,08363664597,coworker,none
U0133,Vũ Phương,09276836639,friend,none
U0133,Võ Phương,09479310270,unknown,none
U0133,Võ Đạt,09432861464,coworker,none
U0133,Hồ Trung,09683819141,friend,none
U0133,Phạm Dung,09468219041,friend,none
U0133,Nguyễn Trung,09585399963,unknown,none
U0133,Trần Vy,08660887886,friend,none
U0133,Nguyễn Giang,08647076884,coworker,none
U0133,Hồ Khánh,09798928794,friend,none
U0133,Trương Sơn,09224261276,coworker,none
U0133,Đỗ Trung,09667170453,family,none
U0133,Hồ An,08858973470,friend,none
U0133,Đỗ Thành,09389100656,coworker,none
U0133,Phạm Nam,08414933347,friend,none
U0133,Dương Phương,09752401695,service,none
U0133,Ngô Dung,09581438645,coworker,none
U0133,Nguyễn Chi,08394296896,coworker,none
U0133,Hồ Thành,09671190318,friend,none
U0133,Ngô Chi,08926982158,coworker,none
U0133,Phạm Linh,09277531352,coworker,none
U0133,Nguyễn Lan,09559570835,family,none
U0133,Võ An,08629625293,coworker,none
U0133,Phan Hùng,09764654319,friend,none
U0133,Đinh Ngân,09384896252,unknown,none
U0133,Dương Trung,09214597317,friend,none
U0133,Dương Hà,09728773394,coworker,none
U0133,Phạm Chi,08960154122,friend,none
U0133,Đinh Hải,08668500486,friend,none
U0133,Đỗ Chi,08970201383,unknown,none
U0133,Đỗ Lan,08460366366,coworker,none
U0133,Trương Quân,08328705902,family,none
U0133,Trương An,09216746636,coworker,none
U0133,Dương Ngọc,09877382300,friend,none
U0133,Dương Hùng,09635973422,unknown,none
U0133,Lê Minh,08369825333,coworker,none
U0133,Bùi Quang,09036430728,family,none
U0133,Đinh Thảo,09343043157,friend,none
U0133,Phan Chi,08744120296,service,none
U0133,Võ Hùng,08717549647,coworker,none
U0133,Nguyễn Quang,08615307391,service,none
U0133,Hồ Quân,09414247100,service,none
U0133,Vũ Trung,09023983745,friend,none
U0133,Bùi Quang,08669372342,family,none
U0133,Phạm Giang,09780535036,service,none
U0133,Hồ Bình,08745908272,family,none
U0133,Huỳnh Phương,08338932741,unknown,none
U0133,Hoàng Dung,09568910828,friend,none
U0133,Ngô Chi,08744086780,coworker,none
U0133,Vũ Sơn,08441637069,coworker,none
U0133,Dương Hải,08766463331,friend,none
U0133,Lê Lan,09337168321,coworker,none
U0133,Lê Trang,09845986150,unknown,none
U0133,Bùi Đạt,08428239556,service,none
U0133,Đinh Sơn,09037302837,family,none
U0133,Dương Quân,08844563348,family,none
U0133,Phan Dung,09652987465,friend,none
U0133,Trần Trung,08336730896,friend,none
U0133,Dương Lan,09294084761,friend,none
U0133,Huỳnh Trang,09176168620,coworker,none
U0133,Trương Nam,08859476251,friend,none
U0133,Phan Hải,09589220268,friend,none
U0133,Phan Nam,08323357285,service,none
U0133,Lê Hà,09050053231,friend,none
